[2026-06-18T11:58:08.774+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-06-18T11:58:08.953+0000] {taskinstance.py:2073} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: extract.trigger_transform_dag manual__2026-06-18T11:21:53.279024+00:00 [queued]>
[2026-06-18T11:58:08.960+0000] {taskinstance.py:2073} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: extract.trigger_transform_dag manual__2026-06-18T11:21:53.279024+00:00 [queued]>
[2026-06-18T11:58:08.961+0000] {taskinstance.py:2303} INFO - Starting attempt 1 of 1
[2026-06-18T11:58:11.058+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:1189 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.059+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:1291 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.060+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:1318 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.062+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:1458 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.062+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:1495 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.063+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:1556 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.064+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:1746 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.066+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:1817 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.067+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:2093 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.068+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:2183 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.069+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:2482 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.070+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:2548 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.077+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:4365 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.078+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:4481 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.079+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:4516 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.080+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:4580 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.080+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:4623 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.081+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:4678 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.084+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:5689 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.085+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:5755 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.086+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:5800 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.087+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:5861 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.090+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:6986 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.090+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:7051 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.091+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:7096 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.092+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:7151 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.093+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:7588 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.094+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:7661 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.095+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:7832 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.096+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:7903 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.096+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:7952 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.097+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:8019 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.099+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:8812 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.099+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:8877 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.100+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:8921 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.101+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:8972 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.103+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:10035 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.104+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:10096 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.107+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:11122 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.108+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:11183 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.108+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:11224 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.109+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:11284 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.110+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:11529 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.111+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:11590 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.111+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:11631 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.112+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:11692 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.113+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:11855 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.114+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:11911 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.115+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:12053 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.115+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:12115 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.117+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:12932 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.118+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:13034 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.119+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:13105 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.120+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:13196 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.121+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:13694 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.122+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:13770 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.122+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:13823 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.123+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:13889 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.124+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:14277 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.125+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:14337 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.126+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:14377 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.126+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:14431 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.128+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:14727 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.128+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:14807 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.129+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:14863 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.130+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:14924 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.131+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:15178 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.131+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:15249 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.133+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:16131 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.134+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:16203 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.135+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:16252 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.136+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:16308 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.139+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:16668 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.140+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:16729 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.142+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:17551 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.143+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:17613 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.144+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:17655 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.144+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:17728 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.145+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:17884 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.146+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:17945 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.147+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:17986 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.147+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:18056 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.148+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:18196 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.149+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:18257 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.155+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:21227 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.159+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:21287 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.161+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:21856 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.162+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:21920 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.163+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:21963 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.164+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:22022 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.167+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:22328 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.168+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:22394 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.168+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:22439 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.169+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:22504 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.170+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:22640 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.171+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:22701 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.172+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:23170 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.172+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:23238 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.174+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:23583 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.174+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:23655 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.175+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:23704 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.176+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:23760 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.178+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:24101 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.179+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:24173 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.180+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:24222 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.180+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:24278 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.181+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:24547 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.182+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:24608 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.183+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:24935 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.185+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:24990 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.190+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:27415 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.191+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:27475 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.192+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:27515 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.192+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:27571 SyntaxWarning: invalid escape sequence '\d'
[2026-06-18T11:58:11.196+0000] {logging_mixin.py:188} WARNING - /home/airflow/.local/lib/python3.12/site-packages/azure/mgmt/datafactory/models/_models_py3.py:28982 SyntaxWarning: invalid escape sequence '\d'
